FIPS,State,County,Variable_Code,Value
12083, FL,Marion County,Population_Estimate_2012,333900
12083, FL,Marion County,Population_Estimate_2013,335117
12083, FL,Marion County,Population_Estimate_2014,338057
12083, FL,Marion County,Population_Estimate_2015,342335
12083, FL,Marion County,Population_Estimate_2016,347767
12083, FL,Marion County,Population_Estimate_2017,353717
12083, FL,Marion County,Population_Estimate_2018,359977
12085, FL,Martin County,2010_Census_Population,146318
12085, FL,Martin County,Population_Estimate_2011,147865
12085, FL,Martin County,Population_Estimate_2012,148983
12085, FL,Martin County,Population_Estimate_2013,151144
12085, FL,Martin County,Population_Estimate_2014,153153
12085, FL,Martin County,Population_Estimate_2015,155624
12085, FL,Martin County,Population_Estimate_2016,158426
12085, FL,Martin County,Population_Estimate_2017,159792
12085, FL,Martin County,Population_Estimate_2018,160912
12086, FL,Miami-Dade County,2010_Census_Population,2496435
12086, FL,Miami-Dade County,Population_Estimate_2011,2569856
12086, FL,Miami-Dade County,Population_Estimate_2012,2602184
12086, FL,Miami-Dade County,Population_Estimate_2013,2635640
12086, FL,Miami-Dade County,Population_Estimate_2014,2660389
12086, FL,Miami-Dade County,Population_Estimate_2015,2688156
12086, FL,Miami-Dade County,Population_Estimate_2016,2722574
12086, FL,Miami-Dade County,Population_Estimate_2017,2744878
12086, FL,Miami-Dade County,Population_Estimate_2018,2761581
12087, FL,Monroe County,2010_Census_Population,73090
12087, FL,Monroe County,Population_Estimate_2011,73963
12087, FL,Monroe County,Population_Estimate_2012,74568
12087, FL,Monroe County,Population_Estimate_2013,75834
12087, FL,Monroe County,Population_Estimate_2014,76284
12087, FL,Monroe County,Population_Estimate_2015,76696
12087, FL,Monroe County,Population_Estimate_2016,76982
12087, FL,Monroe County,Population_Estimate_2017,76636
12087, FL,Monroe County,Population_Estimate_2018,75027
12089, FL,Nassau County,2010_Census_Population,73314
12089, FL,Nassau County,Population_Estimate_2011,74139
12089, FL,Nassau County,Population_Estimate_2012,74512
12089, FL,Nassau County,Population_Estimate_2013,75384
12089, FL,Nassau County,Population_Estimate_2014,76253
12089, FL,Nassau County,Population_Estimate_2015,77930
12089, FL,Nassau County,Population_Estimate_2016,80009
12089, FL,Nassau County,Population_Estimate_2017,82864
12089, FL,Nassau County,Population_Estimate_2018,85832
12091, FL,Okaloosa County,2010_Census_Population,180822
12091, FL,Okaloosa County,Population_Estimate_2011,183088
12091, FL,Okaloosa County,Population_Estimate_2012,189761
12091, FL,Okaloosa County,Population_Estimate_2013,192697
12091, FL,Okaloosa County,Population_Estimate_2014,194633
12091, FL,Okaloosa County,Population_Estimate_2015,197839
12091, FL,Okaloosa County,Population_Estimate_2016,200260
12091, FL,Okaloosa County,Population_Estimate_2017,203684
12091, FL,Okaloosa County,Population_Estimate_2018,207269
12093, FL,Okeechobee County,2010_Census_Population,39996
12093, FL,Okeechobee County,Population_Estimate_2011,39871
12093, FL,Okeechobee County,Population_Estimate_2012,39718
12093, FL,Okeechobee County,Population_Estimate_2013,39491
12093, FL,Okeechobee County,Population_Estimate_2014,39581
12093, FL,Okeechobee County,Population_Estimate_2015,39836
12093, FL,Okeechobee County,Population_Estimate_2016,40716
12093, FL,Okeechobee County,Population_Estimate_2017,41188
12093, FL,Okeechobee County,Population_Estimate_2018,41537
12095, FL,Orange County,2010_Census_Population,1145956
12095, FL,Orange County,Population_Estimate_2011,1170526
12095, FL,Orange County,Population_Estimate_2012,1202594
12095, FL,Orange County,Population_Estimate_2013,1227642
12095, FL,Orange County,Population_Estimate_2014,1256908
12095, FL,Orange County,Population_Estimate_2015,1290639
12095, FL,Orange County,Population_Estimate_2016,1324843
12095, FL,Orange County,Population_Estimate_2017,1352933
12095, FL,Orange County,Population_Estimate_2018,1380645
12097, FL,Osceola County,2010_Census_Population,268685
12097, FL,Osceola County,Population_Estimate_2011,278637
12097, FL,Osceola County,Population_Estimate_2012,288908
12097, FL,Osceola County,Population_Estimate_2013,299304
12097, FL,Osceola County,Population_Estimate_2014,311137
12097, FL,Osceola County,Population_Estimate_2015,323578
12097, FL,Osceola County,Population_Estimate_2016,337730
12097, FL,Osceola County,Population_Estimate_2017,352661
12097, FL,Osceola County,Population_Estimate_2018,367990
12099, FL,Palm Beach County,2010_Census_Population,1320134
12099, FL,Palm Beach County,Population_Estimate_2011,1336720
12099, FL,Palm Beach County,Population_Estimate_2012,1355058
12099, FL,Palm Beach County,Population_Estimate_2013,1376716
12099, FL,Palm Beach County,Population_Estimate_2014,1399039
12099, FL,Palm Beach County,Population_Estimate_2015,1424685
12099, FL,Palm Beach County,Population_Estimate_2016,1451384
12099, FL,Palm Beach County,Population_Estimate_2017,1470338
12099, FL,Palm Beach County,Population_Estimate_2018,1485941
12101, FL,Pasco County,2010_Census_Population,464697
12101, FL,Pasco County,Population_Estimate_2011,466428
12101, FL,Pasco County,Population_Estimate_2012,469641
12101, FL,Pasco County,Population_Estimate_2013,474388
12101, FL,Pasco County,Population_Estimate_2014,483465
12101, FL,Pasco County,Population_Estimate_2015,494919
12101, FL,Pasco County,Population_Estimate_2016,509929
12101, FL,Pasco County,Population_Estimate_2017,525021
12101, FL,Pasco County,Population_Estimate_2018,539630
12103, FL,Pinellas County,2010_Census_Population,916542
12103, FL,Pinellas County,Population_Estimate_2011,918380
12103, FL,Pinellas County,Population_Estimate_2012,921647
12103, FL,Pinellas County,Population_Estimate_2013,928488
12103, FL,Pinellas County,Population_Estimate_2014,936517
12103, FL,Pinellas County,Population_Estimate_2015,947535
12103, FL,Pinellas County,Population_Estimate_2016,960737
12103, FL,Pinellas County,Population_Estimate_2017,969305
12103, FL,Pinellas County,Population_Estimate_2018,975280
12105, FL,Polk County,2010_Census_Population,602095
12105, FL,Polk County,Population_Estimate_2011,609943
12105, FL,Polk County,Population_Estimate_2012,615486
12105, FL,Polk County,Population_Estimate_2013,622712
12105, FL,Polk County,Population_Estimate_2014,634520
12105, FL,Polk County,Population_Estimate_2015,648758
12105, FL,Polk County,Population_Estimate_2016,666236
12105, FL,Polk County,Population_Estimate_2017,685830
12105, FL,Polk County,Population_Estimate_2018,708009
12107, FL,Putnam County,2010_Census_Population,74364
12107, FL,Putnam County,Population_Estimate_2011,73639
12107, FL,Putnam County,Population_Estimate_2012,72912
12107, FL,Putnam County,Population_Estimate_2013,72362
12107, FL,Putnam County,Population_Estimate_2014,71968
12107, FL,Putnam County,Population_Estimate_2015,71935
12107, FL,Putnam County,Population_Estimate_2016,72378
12107, FL,Putnam County,Population_Estimate_2017,73385
12107, FL,Putnam County,Population_Estimate_2018,74163
12109, FL,St. Johns County,2010_Census_Population,190039
12109, FL,St. Johns County,Population_Estimate_2011,196088
12109, FL,St. Johns County,Population_Estimate_2012,202061
12109, FL,St. Johns County,Population_Estimate_2013,209449
12109, FL,St. Johns County,Population_Estimate_2014,217865
12109, FL,St. Johns County,Population_Estimate_2015,226464
12109, FL,St. Johns County,Population_Estimate_2016,234996
12109, FL,St. Johns County,Population_Estimate_2017,243928
12109, FL,St. Johns County,Population_Estimate_2018,254261
12111, FL,St. Lucie County,2010_Census_Population,277789
12111, FL,St. Lucie County,Population_Estimate_2011,280420
12111, FL,St. Lucie County,Population_Estimate_2012,282974
12111, FL,St. Lucie County,Population_Estimate_2013,285370
12111, FL,St. Lucie County,Population_Estimate_2014,290146
12111, FL,St. Lucie County,Population_Estimate_2015,297442
12111, FL,St. Lucie County,Population_Estimate_2016,305837
12111, FL,St. Lucie County,Population_Estimate_2017,313400
12111, FL,St. Lucie County,Population_Estimate_2018,321128
12113, FL,Santa Rosa County,2010_Census_Population,151372
12113, FL,Santa Rosa County,Population_Estimate_2011,155722
12113, FL,Santa Rosa County,Population_Estimate_2012,158189
12113, FL,Santa Rosa County,Population_Estimate_2013,160389
12113, FL,Santa Rosa County,Population_Estimate_2014,162669
12113, FL,Santa Rosa County,Population_Estimate_2015,166231
12113, FL,Santa Rosa County,Population_Estimate_2016,169892
12113, FL,Santa Rosa County,Population_Estimate_2017,174069
12113, FL,Santa Rosa County,Population_Estimate_2018,179349
12115, FL,Sarasota County,2010_Census_Population,379448
12115, FL,Sarasota County,Population_Estimate_2011,382223
12115, FL,Sarasota County,Population_Estimate_2012,386465
12115, FL,Sarasota County,Population_Estimate_2013,389997
12115, FL,Sarasota County,Population_Estimate_2014,396445
12115, FL,Sarasota County,Population_Estimate_2015,404842
12115, FL,Sarasota County,Population_Estimate_2016,413027
12115, FL,Sarasota County,Population_Estimate_2017,419689
12115, FL,Sarasota County,Population_Estimate_2018,426718
12117, FL,Seminole County,2010_Census_Population,422718
12117, FL,Seminole County,Population_Estimate_2011,426307
12117, FL,Seminole County,Population_Estimate_2012,430539
12117, FL,Seminole County,Population_Estimate_2013,435531
12117, FL,Seminole County,Population_Estimate_2014,441453
12117, FL,Seminole County,Population_Estimate_2015,448246
12117, FL,Seminole County,Population_Estimate_2016,455665
12117, FL,Seminole County,Population_Estimate_2017,462236
12117, FL,Seminole County,Population_Estimate_2018,467832
12119, FL,Sumter County,2010_Census_Population,93420
12119, FL,Sumter County,Population_Estimate_2011,97972
12119, FL,Sumter County,Population_Estimate_2012,101674
12119, FL,Sumter County,Population_Estimate_2013,106908
12119, FL,Sumter County,Population_Estimate_2014,112245
12119, FL,Sumter County,Population_Estimate_2015,117070
12119, FL,Sumter County,Population_Estimate_2016,121995
12119, FL,Sumter County,Population_Estimate_2017,124933
12119, FL,Sumter County,Population_Estimate_2018,128754
12121, FL,Suwannee County,2010_Census_Population,41551
12121, FL,Suwannee County,Population_Estimate_2011,43360
12121, FL,Suwannee County,Population_Estimate_2012,43531
12121, FL,Suwannee County,Population_Estimate_2013,43584
12121, FL,Suwannee County,Population_Estimate_2014,43784
12121, FL,Suwannee County,Population_Estimate_2015,43671
12121, FL,Suwannee County,Population_Estimate_2016,43837
12121, FL,Suwannee County,Population_Estimate_2017,44136
12121, FL,Suwannee County,Population_Estimate_2018,44191
12123, FL,Taylor County,2010_Census_Population,22570
12123, FL,Taylor County,Population_Estimate_2011,22656
12123, FL,Taylor County,Population_Estimate_2012,22753
12123, FL,Taylor County,Population_Estimate_2013,22868
12123, FL,Taylor County,Population_Estimate_2014,22579
12123, FL,Taylor County,Population_Estimate_2015,22360
12123, FL,Taylor County,Population_Estimate_2016,22115
12123, FL,Taylor County,Population_Estimate_2017,21815
12123, FL,Taylor County,Population_Estimate_2018,21623
12125, FL,Union County,2010_Census_Population,15535
12125, FL,Union County,Population_Estimate_2011,15299
12125, FL,Union County,Population_Estimate_2012,15258
12125, FL,Union County,Population_Estimate_2013,15162
12125, FL,Union County,Population_Estimate_2014,15260
12125, FL,Union County,Population_Estimate_2015,15274
12125, FL,Union County,Population_Estimate_2016,15252
12125, FL,Union County,Population_Estimate_2017,15469
12125, FL,Union County,Population_Estimate_2018,14940
12127, FL,Volusia County,2010_Census_Population,494593
12127, FL,Volusia County,Population_Estimate_2011,494421
12127, FL,Volusia County,Population_Estimate_2012,496537
12127, FL,Volusia County,Population_Estimate_2013,500474
12127, FL,Volusia County,Population_Estimate_2014,506786
12127, FL,Volusia County,Population_Estimate_2015,516918
12127, FL,Volusia County,Population_Estimate_2016,528747
12127, FL,Volusia County,Population_Estimate_2017,538180
12127, FL,Volusia County,Population_Estimate_2018,547538
12129, FL,Wakulla County,2010_Census_Population,30776
12129, FL,Wakulla County,Population_Estimate_2011,30970
12129, FL,Wakulla County,Population_Estimate_2012,30852
12129, FL,Wakulla County,Population_Estimate_2013,30999
12129, FL,Wakulla County,Population_Estimate_2014,31410
12129, FL,Wakulla County,Population_Estimate_2015,31522
12129, FL,Wakulla County,Population_Estimate_2016,31893
12129, FL,Wakulla County,Population_Estimate_2017,32101
12129, FL,Wakulla County,Population_Estimate_2018,32461
12131, FL,Walton County,2010_Census_Population,55043
12131, FL,Walton County,Population_Estimate_2011,55590
12131, FL,Walton County,Population_Estimate_2012,57186
12131, FL,Walton County,Population_Estimate_2013,59186
12131, FL,Walton County,Population_Estimate_2014,61183
12131, FL,Walton County,Population_Estimate_2015,63048
12131, FL,Walton County,Population_Estimate_2016,65410
12131, FL,Walton County,Population_Estimate_2017,68275
12131, FL,Walton County,Population_Estimate_2018,71375
12133, FL,Washington County,2010_Census_Population,24896
12133, FL,Washington County,Population_Estimate_2011,24507
12133, FL,Washington County,Population_Estimate_2012,24740
12133, FL,Washington County,Population_Estimate_2013,24503
12133, FL,Washington County,Population_Estimate_2014,24300
12133, FL,Washington County,Population_Estimate_2015,24561
12133, FL,Washington County,Population_Estimate_2016,24471
12133, FL,Washington County,Population_Estimate_2017,24618
12133, FL,Washington County,Population_Estimate_2018,24880
13001, GA,Appling County,2010_Census_Population,18236
13001, GA,Appling County,Population_Estimate_2011,18458
13001, GA,Appling County,Population_Estimate_2012,18388
